"ID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"108","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Gene",7.77210460772105
"109","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Class",1.4350425385146
"110","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Mechanism",1.86465491484912
"111","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Group",1.88835098335855
"112","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Gene",5.97224880382775
"113","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Class",1.05226774574271
"114","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Mechanism",1.22975369458128
"115","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Group",1.13824548604778
"116","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Gene",4.61954108068098
"117","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Class",1.07957100847604
"118","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Mechanism",1.16719655881803
"119","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Group",1.13824548604778
"120","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Gene",4.96499602227526
"121","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Class",2.26369241929634
"122","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Mechanism",1.92682926829268
"123","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Group",2.75784357048166
"124","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Gene",7.69543773119605
"125","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Class",2.24738926899532
"126","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Mechanism",2.71938997821351
"127","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Group",3.96757787666879
"128","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Gene",9.3568215892054
